CMDLINE c:\users\ialrazi\powersynth\cornerstitch_dev\powercad-full\venv_64bit\scripts\python.exe powercad\recursive_suite\perf_test.py
MEM 149.007812 1571609636.3250
MEM 149.007812 1571609636.4250
MEM 149.007812 1571609636.5260
MEM 149.007812 1571609636.6270
MEM 149.007812 1571609636.7270
MEM 149.007812 1571609636.8280
MEM 149.007812 1571609636.9280
MEM 149.007812 1571609637.0280
MEM 149.007812 1571609637.1290
MEM 149.007812 1571609637.2290
MEM 149.007812 1571609637.3290
MEM 149.007812 1571609637.4300
MEM 149.007812 1571609637.5300
MEM 149.007812 1571609637.6300
MEM 149.007812 1571609637.7300
MEM 149.007812 1571609637.8310
MEM 149.007812 1571609637.9310
MEM 149.007812 1571609638.0320
MEM 149.007812 1571609638.1320
MEM 149.007812 1571609638.2330
MEM 149.007812 1571609638.3330
MEM 149.007812 1571609638.4340
MEM 149.007812 1571609638.5340
MEM 149.007812 1571609638.6340
MEM 149.007812 1571609638.7350
MEM 149.007812 1571609638.8350
MEM 149.007812 1571609638.9360
MEM 149.007812 1571609639.0360
MEM 149.007812 1571609639.1370
MEM 149.007812 1571609639.2370
MEM 149.007812 1571609639.3380
MEM 149.007812 1571609639.4380
MEM 149.007812 1571609639.5380
MEM 149.007812 1571609639.6390
MEM 149.007812 1571609639.7400
MEM 149.007812 1571609639.8400
MEM 149.007812 1571609639.9400
MEM 149.007812 1571609640.0410
MEM 149.007812 1571609640.1410
MEM 149.007812 1571609640.2410
MEM 149.007812 1571609640.3410
MEM 149.007812 1571609640.4420
MEM 149.007812 1571609640.5420
MEM 149.007812 1571609640.6430
MEM 149.007812 1571609640.7430
MEM 149.007812 1571609640.8430
MEM 149.007812 1571609640.9440
MEM 149.007812 1571609641.0440
MEM 149.007812 1571609641.1440
MEM 149.007812 1571609641.2440
MEM 149.007812 1571609641.3450
MEM 149.007812 1571609641.4450
MEM 149.007812 1571609641.5450
MEM 149.007812 1571609641.6460
MEM 149.007812 1571609641.7460
MEM 149.007812 1571609641.8470
MEM 149.007812 1571609641.9470
MEM 149.007812 1571609642.0470
MEM 149.007812 1571609642.1470
MEM 149.007812 1571609642.2480
MEM 149.007812 1571609642.3480
MEM 149.007812 1571609642.4480
MEM 149.007812 1571609642.5480
MEM 149.007812 1571609642.6490
MEM 149.007812 1571609642.7490
MEM 149.007812 1571609642.8490
MEM 149.007812 1571609642.9500
MEM 149.007812 1571609643.0500
MEM 149.007812 1571609643.1510
MEM 149.007812 1571609643.2510
MEM 149.007812 1571609643.3520
MEM 149.007812 1571609643.4520
MEM 149.007812 1571609643.5530
MEM 149.007812 1571609643.6530
MEM 149.007812 1571609643.7530
MEM 149.007812 1571609643.8530
MEM 149.007812 1571609643.9540
MEM 149.007812 1571609644.0540
MEM 149.007812 1571609644.1540
MEM 149.007812 1571609644.2550
MEM 149.007812 1571609644.3550
MEM 149.007812 1571609644.4550
MEM 149.007812 1571609644.5560
MEM 149.007812 1571609644.6560
MEM 149.007812 1571609644.7570
MEM 149.007812 1571609644.8570
MEM 149.007812 1571609644.9580
MEM 149.007812 1571609645.0590
MEM 149.007812 1571609645.1600
MEM 149.007812 1571609645.2600
MEM 149.007812 1571609645.3610
MEM 149.007812 1571609645.4610
MEM 149.007812 1571609645.5610
MEM 149.007812 1571609645.6610
MEM 149.007812 1571609645.7620
MEM 149.007812 1571609645.8620
MEM 149.007812 1571609645.9620
MEM 149.007812 1571609646.0620
MEM 149.007812 1571609646.1630
MEM 149.007812 1571609646.2630
MEM 149.007812 1571609646.3630
MEM 149.007812 1571609646.4640
MEM 149.007812 1571609646.5640
MEM 149.007812 1571609646.6650
MEM 149.007812 1571609646.7650
MEM 149.007812 1571609646.8650
MEM 149.007812 1571609646.9650
MEM 149.007812 1571609647.0660
MEM 149.007812 1571609647.1660
MEM 149.007812 1571609647.2660
MEM 149.007812 1571609647.3660
MEM 149.007812 1571609647.4670
MEM 149.007812 1571609647.5670
MEM 149.007812 1571609647.6670
MEM 149.007812 1571609647.7670
MEM 149.007812 1571609647.8680
MEM 149.007812 1571609647.9680
MEM 149.007812 1571609648.0680
MEM 149.007812 1571609648.1690
MEM 149.007812 1571609648.2690
MEM 149.007812 1571609648.3700
MEM 149.007812 1571609648.4700
MEM 149.007812 1571609648.5710
MEM 149.007812 1571609648.6710
MEM 149.007812 1571609648.7710
MEM 149.007812 1571609648.8710
MEM 149.007812 1571609648.9720
MEM 149.007812 1571609649.0720
MEM 149.007812 1571609649.1730
MEM 149.007812 1571609649.2730
MEM 149.007812 1571609649.3730
MEM 149.007812 1571609649.4740
MEM 149.007812 1571609649.5740
MEM 149.007812 1571609649.6740
MEM 149.007812 1571609649.7750
MEM 149.007812 1571609649.8750
MEM 149.007812 1571609649.9760
MEM 149.007812 1571609650.0760
MEM 149.007812 1571609650.1760
MEM 149.007812 1571609650.2770
MEM 149.007812 1571609650.3770
MEM 149.007812 1571609650.4780
MEM 149.007812 1571609650.5780
MEM 149.007812 1571609650.6780
MEM 149.007812 1571609650.7780
MEM 149.007812 1571609650.8790
MEM 149.007812 1571609650.9790
MEM 149.007812 1571609651.0790
MEM 149.007812 1571609651.1800
MEM 149.007812 1571609651.2800
MEM 149.007812 1571609651.3800
MEM 149.007812 1571609651.4810
MEM 149.007812 1571609651.5810
MEM 149.007812 1571609651.6820
MEM 149.007812 1571609651.7820
MEM 149.007812 1571609651.8820
MEM 149.007812 1571609651.9820
MEM 149.007812 1571609652.0830
MEM 149.007812 1571609652.1830
MEM 149.007812 1571609652.2830
MEM 149.007812 1571609652.3840
MEM 149.007812 1571609652.4840
MEM 149.007812 1571609652.5840
MEM 149.007812 1571609652.6850
MEM 149.007812 1571609652.7850
MEM 149.007812 1571609652.8860
MEM 149.007812 1571609652.9870
MEM 149.007812 1571609653.0870
MEM 149.007812 1571609653.1870
MEM 149.007812 1571609653.2880
MEM 149.007812 1571609653.3880
MEM 149.007812 1571609653.4890
MEM 149.007812 1571609653.5890
MEM 149.007812 1571609653.6890
MEM 149.007812 1571609653.7890
MEM 149.007812 1571609653.8900
MEM 149.007812 1571609653.9900
MEM 149.007812 1571609654.0910
MEM 149.007812 1571609654.1910
MEM 149.007812 1571609654.2910
MEM 149.007812 1571609654.3920
MEM 149.007812 1571609654.4920
MEM 149.007812 1571609654.5920
MEM 149.007812 1571609654.6920
MEM 149.007812 1571609654.7930
MEM 149.007812 1571609654.8930
MEM 149.007812 1571609654.9930
MEM 149.007812 1571609655.0940
MEM 149.007812 1571609655.1940
MEM 149.007812 1571609655.2950
MEM 149.007812 1571609655.3950
MEM 149.007812 1571609655.4950
MEM 149.007812 1571609655.5960
MEM 149.007812 1571609655.6970
MEM 149.007812 1571609655.7970
MEM 149.007812 1571609655.8980
MEM 149.007812 1571609655.9980
MEM 149.007812 1571609656.0980
MEM 149.007812 1571609656.1990
MEM 149.007812 1571609656.3000
MEM 149.007812 1571609656.4010
MEM 149.007812 1571609656.5010
MEM 149.007812 1571609656.6010
MEM 149.007812 1571609656.7020
MEM 149.007812 1571609656.8030
MEM 149.007812 1571609656.9030
MEM 149.007812 1571609657.0030
MEM 149.007812 1571609657.1040
MEM 149.007812 1571609657.2040
MEM 149.007812 1571609657.3040
MEM 149.007812 1571609657.4040
MEM 149.007812 1571609657.5050
MEM 149.007812 1571609657.6060
MEM 149.007812 1571609657.7060
MEM 149.007812 1571609657.8060
MEM 149.007812 1571609657.9060
MEM 149.007812 1571609658.0070
MEM 149.007812 1571609658.1070
MEM 149.007812 1571609658.2070
MEM 149.007812 1571609658.3080
MEM 149.007812 1571609658.4080
MEM 149.007812 1571609658.5090
MEM 149.007812 1571609658.6090
MEM 149.007812 1571609658.7090
MEM 149.007812 1571609658.8090
MEM 149.007812 1571609658.9100
MEM 149.007812 1571609659.0100
MEM 149.007812 1571609659.1100
MEM 149.007812 1571609659.2100
MEM 149.007812 1571609659.3110
MEM 149.007812 1571609659.4120
MEM 149.007812 1571609659.5120
MEM 149.007812 1571609659.6120
MEM 149.007812 1571609659.7120
MEM 149.007812 1571609659.8130
MEM 149.007812 1571609659.9140
MEM 149.007812 1571609660.0140
MEM 149.007812 1571609660.1140
MEM 149.007812 1571609660.2150
MEM 149.007812 1571609660.3150
MEM 149.007812 1571609660.4150
MEM 149.007812 1571609660.5170
MEM 149.007812 1571609660.6170
MEM 149.007812 1571609660.7170
MEM 149.007812 1571609660.8180
MEM 149.007812 1571609660.9180
MEM 149.007812 1571609661.0180
MEM 149.007812 1571609661.1190
MEM 149.007812 1571609661.2190
MEM 149.007812 1571609661.3190
MEM 149.007812 1571609661.4200
MEM 149.007812 1571609661.5200
MEM 149.007812 1571609661.6210
MEM 149.007812 1571609661.7210
MEM 149.007812 1571609661.8230
MEM 149.007812 1571609661.9230
MEM 149.007812 1571609662.0230
MEM 149.007812 1571609662.1230
MEM 149.007812 1571609662.2240
MEM 149.007812 1571609662.3240
MEM 149.007812 1571609662.4240
MEM 149.007812 1571609662.5250
MEM 149.007812 1571609662.6250
MEM 149.007812 1571609662.7250
MEM 149.007812 1571609662.8250
MEM 149.007812 1571609662.9260
MEM 149.007812 1571609663.0260
MEM 149.007812 1571609663.1260
MEM 149.007812 1571609663.2260
MEM 149.007812 1571609663.3270
MEM 149.007812 1571609663.4280
MEM 149.007812 1571609663.5280
MEM 149.007812 1571609663.6280
MEM 149.007812 1571609663.7290
MEM 149.007812 1571609663.8290
MEM 149.007812 1571609663.9290
MEM 149.007812 1571609664.0300
MEM 149.007812 1571609664.1300
MEM 149.007812 1571609664.2300
MEM 149.007812 1571609664.3300
MEM 149.007812 1571609664.4310
MEM 149.007812 1571609664.5310
MEM 149.007812 1571609664.6320
MEM 149.007812 1571609664.7320
MEM 149.007812 1571609664.8320
MEM 149.007812 1571609664.9330
MEM 149.007812 1571609665.0340
MEM 149.007812 1571609665.1350
MEM 149.007812 1571609665.2350
MEM 149.007812 1571609665.3350
MEM 149.007812 1571609665.4360
MEM 149.007812 1571609665.5360
MEM 149.007812 1571609665.6360
MEM 149.007812 1571609665.7370
MEM 149.007812 1571609665.8370
MEM 149.007812 1571609665.9370
MEM 149.007812 1571609666.0370
MEM 149.007812 1571609666.1370
MEM 149.007812 1571609666.2380
MEM 149.007812 1571609666.3380
MEM 149.007812 1571609666.4380
MEM 149.007812 1571609666.5380
MEM 149.007812 1571609666.6390
MEM 149.007812 1571609666.7390
MEM 149.007812 1571609666.8390
MEM 149.007812 1571609666.9400
MEM 149.007812 1571609667.0400
MEM 149.007812 1571609667.1410
MEM 149.007812 1571609667.2410
MEM 149.007812 1571609667.3420
MEM 149.007812 1571609667.4420
MEM 149.007812 1571609667.5430
MEM 149.007812 1571609667.6430
MEM 149.007812 1571609667.7430
MEM 149.007812 1571609667.8440
MEM 149.007812 1571609667.9440
MEM 149.007812 1571609668.0450
MEM 149.007812 1571609668.1450
MEM 149.007812 1571609668.2450
MEM 149.007812 1571609668.3460
MEM 149.007812 1571609668.4460
MEM 149.007812 1571609668.5460
MEM 149.007812 1571609668.6460
MEM 149.007812 1571609668.7470
MEM 149.007812 1571609668.8470
MEM 149.007812 1571609668.9480
MEM 149.007812 1571609669.0480
MEM 149.007812 1571609669.1490
MEM 149.007812 1571609669.2490
MEM 149.007812 1571609669.3500
MEM 149.007812 1571609669.4500
MEM 149.007812 1571609669.5510
MEM 149.007812 1571609669.6510
MEM 149.007812 1571609669.7520
MEM 149.007812 1571609669.8520
MEM 149.007812 1571609669.9520
MEM 149.007812 1571609670.0520
MEM 149.007812 1571609670.1530
MEM 149.007812 1571609670.2530
MEM 149.007812 1571609670.3540
MEM 149.007812 1571609670.4550
MEM 149.007812 1571609670.5550
MEM 149.007812 1571609670.6560
MEM 149.007812 1571609670.7560
MEM 149.007812 1571609670.8570
MEM 149.007812 1571609670.9570
MEM 149.007812 1571609671.0580
MEM 149.007812 1571609671.1580
MEM 149.007812 1571609671.2580
MEM 149.007812 1571609671.3590
MEM 149.007812 1571609671.4590
MEM 149.007812 1571609671.5590
MEM 149.007812 1571609671.6590
MEM 149.007812 1571609671.7600
MEM 149.007812 1571609671.8600
MEM 149.007812 1571609671.9600
MEM 149.007812 1571609672.0610
MEM 149.007812 1571609672.1610
MEM 149.007812 1571609672.2610
MEM 149.007812 1571609672.3610
MEM 149.007812 1571609672.4620
MEM 149.007812 1571609672.5620
MEM 149.007812 1571609672.6630
MEM 149.007812 1571609672.7630
MEM 149.007812 1571609672.8630
MEM 149.007812 1571609672.9640
MEM 149.007812 1571609673.0640
MEM 149.007812 1571609673.1640
MEM 149.007812 1571609673.2650
MEM 149.007812 1571609673.3650
MEM 149.007812 1571609673.4650
MEM 149.007812 1571609673.5660
MEM 149.007812 1571609673.6660
MEM 149.007812 1571609673.7660
MEM 149.007812 1571609673.8670
MEM 149.007812 1571609673.9670
MEM 149.007812 1571609674.0680
MEM 149.007812 1571609674.1680
MEM 149.007812 1571609674.2680
MEM 149.007812 1571609674.3690
MEM 149.007812 1571609674.4690
MEM 149.007812 1571609674.5700
MEM 149.007812 1571609674.6700
MEM 149.007812 1571609674.7710
MEM 149.007812 1571609674.8710
MEM 149.007812 1571609674.9710
MEM 149.007812 1571609675.0720
MEM 149.007812 1571609675.1720
MEM 149.007812 1571609675.2720
MEM 149.007812 1571609675.3720
MEM 149.007812 1571609675.4730
MEM 149.007812 1571609675.5730
MEM 149.007812 1571609675.6730
MEM 149.007812 1571609675.7730
MEM 149.007812 1571609675.8740
MEM 149.007812 1571609675.9740
MEM 149.007812 1571609676.0740
MEM 149.007812 1571609676.1750
MEM 149.007812 1571609676.2750
MEM 149.007812 1571609676.3760
MEM 149.007812 1571609676.4760
MEM 149.007812 1571609676.5760
MEM 149.007812 1571609676.6760
MEM 149.007812 1571609676.7770
MEM 149.007812 1571609676.8770
MEM 149.007812 1571609676.9770
MEM 149.007812 1571609677.0770
MEM 149.007812 1571609677.1780
MEM 149.007812 1571609677.2780
MEM 149.007812 1571609677.3780
MEM 149.007812 1571609677.4790
MEM 149.007812 1571609677.5790
MEM 149.007812 1571609677.6800
MEM 149.007812 1571609677.7800
MEM 149.007812 1571609677.8810
MEM 149.007812 1571609677.9810
MEM 149.007812 1571609678.0810
MEM 149.007812 1571609678.1810
MEM 149.007812 1571609678.2820
MEM 149.007812 1571609678.3830
MEM 149.007812 1571609678.4830
MEM 149.007812 1571609678.5830
MEM 149.007812 1571609678.6830
MEM 149.007812 1571609678.7840
MEM 149.007812 1571609678.8840
MEM 149.007812 1571609678.9840
MEM 149.007812 1571609679.0840
MEM 149.007812 1571609679.1850
MEM 149.007812 1571609679.2850
MEM 149.007812 1571609679.3860
MEM 149.007812 1571609679.4860
MEM 149.007812 1571609679.5870
MEM 149.007812 1571609679.6870
MEM 149.007812 1571609679.7870
MEM 149.007812 1571609679.8880
MEM 149.007812 1571609679.9880
MEM 149.007812 1571609680.0880
MEM 149.007812 1571609680.1880
MEM 149.007812 1571609680.2890
MEM 149.007812 1571609680.3890
MEM 149.007812 1571609680.4890
MEM 149.007812 1571609680.5890
MEM 149.007812 1571609680.6900
MEM 149.007812 1571609680.7900
MEM 149.007812 1571609680.8910
MEM 149.007812 1571609680.9910
MEM 149.007812 1571609681.0910
MEM 149.007812 1571609681.1920
MEM 149.007812 1571609681.2920
MEM 149.007812 1571609681.3920
MEM 149.007812 1571609681.4920
MEM 149.007812 1571609681.5930
MEM 149.007812 1571609681.6930
MEM 149.007812 1571609681.7940
MEM 149.007812 1571609681.8940
MEM 149.007812 1571609681.9940
MEM 149.007812 1571609682.0950
MEM 149.007812 1571609682.1950
MEM 149.007812 1571609682.2960
MEM 149.007812 1571609682.3960
MEM 149.007812 1571609682.4960
MEM 149.007812 1571609682.5960
MEM 149.007812 1571609682.6970
MEM 149.007812 1571609682.7970
MEM 149.007812 1571609682.8980
MEM 149.007812 1571609682.9980
MEM 149.007812 1571609683.0980
MEM 149.007812 1571609683.1990
MEM 149.007812 1571609683.2990
MEM 149.007812 1571609683.4000
MEM 149.007812 1571609683.5000
MEM 149.007812 1571609683.6000
MEM 149.007812 1571609683.7000
MEM 149.007812 1571609683.8010
MEM 149.007812 1571609683.9010
MEM 149.007812 1571609684.0010
MEM 149.007812 1571609684.1010
MEM 149.007812 1571609684.2030
MEM 149.007812 1571609684.3030
MEM 149.007812 1571609684.4040
MEM 149.007812 1571609684.5040
MEM 149.007812 1571609684.6040
MEM 149.007812 1571609684.7050
MEM 149.007812 1571609684.8050
MEM 149.007812 1571609684.9060
MEM 149.007812 1571609685.0060
MEM 149.007812 1571609685.1070
MEM 149.007812 1571609685.2070
MEM 149.007812 1571609685.3080
MEM 149.007812 1571609685.4080
MEM 149.007812 1571609685.5090
MEM 149.007812 1571609685.6090
MEM 149.007812 1571609685.7100
MEM 149.007812 1571609685.8100
MEM 149.007812 1571609685.9100
MEM 149.007812 1571609686.0110
MEM 149.007812 1571609686.1110
MEM 149.007812 1571609686.2110
MEM 149.007812 1571609686.3120
MEM 149.007812 1571609686.4120
MEM 149.007812 1571609686.5130
MEM 149.007812 1571609686.6130
MEM 149.007812 1571609686.7130
MEM 149.007812 1571609686.8140
MEM 149.007812 1571609686.9140
MEM 149.007812 1571609687.0150
MEM 149.007812 1571609687.1150
MEM 149.007812 1571609687.2150
MEM 149.007812 1571609687.3160
MEM 149.007812 1571609687.4160
MEM 149.007812 1571609687.5170
MEM 149.007812 1571609687.6170
MEM 149.007812 1571609687.7170
MEM 149.007812 1571609687.8170
MEM 149.007812 1571609687.9180
MEM 149.007812 1571609688.0190
MEM 149.007812 1571609688.1190
MEM 149.007812 1571609688.2200
MEM 149.007812 1571609688.3200
MEM 149.007812 1571609688.4210
MEM 149.007812 1571609688.5210
MEM 149.007812 1571609688.6220
MEM 149.007812 1571609688.7220
MEM 149.007812 1571609688.8220
MEM 149.007812 1571609688.9220
MEM 149.007812 1571609689.0230
MEM 149.007812 1571609689.1230
MEM 149.007812 1571609689.2240
MEM 149.007812 1571609689.3240
MEM 149.007812 1571609689.4240
MEM 149.007812 1571609689.5250
MEM 149.007812 1571609689.6250
MEM 149.007812 1571609689.7260
MEM 149.007812 1571609689.8260
MEM 149.007812 1571609689.9260
MEM 149.007812 1571609690.0260
MEM 149.007812 1571609690.1270
MEM 149.007812 1571609690.2270
MEM 149.007812 1571609690.3280
MEM 149.007812 1571609690.4280
MEM 149.007812 1571609690.5280
MEM 149.007812 1571609690.6290
MEM 149.007812 1571609690.7290
MEM 149.007812 1571609690.8290
MEM 149.007812 1571609690.9290
MEM 149.007812 1571609691.0300
MEM 149.007812 1571609691.1300
MEM 149.007812 1571609691.2310
MEM 149.007812 1571609691.3310
MEM 149.007812 1571609691.4320
MEM 149.007812 1571609691.5320
MEM 149.007812 1571609691.6330
MEM 149.007812 1571609691.7330
MEM 149.007812 1571609691.8330
MEM 149.007812 1571609691.9340
MEM 149.007812 1571609692.0340
MEM 149.007812 1571609692.1340
MEM 149.007812 1571609692.2340
MEM 149.007812 1571609692.3350
MEM 149.007812 1571609692.4350
MEM 149.007812 1571609692.5360
MEM 149.007812 1571609692.6360
MEM 149.007812 1571609692.7370
MEM 149.007812 1571609692.8370
MEM 149.007812 1571609692.9380
MEM 149.007812 1571609693.0380
MEM 149.007812 1571609693.1380
MEM 149.007812 1571609693.2390
MEM 149.007812 1571609693.3390
MEM 149.007812 1571609693.4400
MEM 149.007812 1571609693.5400
MEM 149.007812 1571609693.6400
MEM 149.007812 1571609693.7410
MEM 149.007812 1571609693.8410
MEM 149.007812 1571609693.9410
MEM 149.007812 1571609694.0420
MEM 149.007812 1571609694.1420
MEM 149.007812 1571609694.2420
MEM 149.007812 1571609694.3430
MEM 149.007812 1571609694.4430
MEM 149.007812 1571609694.5430
MEM 149.007812 1571609694.6440
MEM 149.007812 1571609694.7440
MEM 149.007812 1571609694.8450
MEM 149.007812 1571609694.9450
MEM 149.007812 1571609695.0450
MEM 149.007812 1571609695.1450
MEM 149.007812 1571609695.2460
MEM 149.007812 1571609695.3460
MEM 149.007812 1571609695.4460
MEM 149.007812 1571609695.5460
MEM 149.007812 1571609695.6470
MEM 149.007812 1571609695.7470
MEM 149.007812 1571609695.8480
MEM 149.007812 1571609695.9480
MEM 149.007812 1571609696.0480
MEM 149.007812 1571609696.1480
MEM 149.007812 1571609696.2490
MEM 149.007812 1571609696.3500
MEM 149.007812 1571609696.4500
MEM 149.007812 1571609696.5510
MEM 149.007812 1571609696.6510
MEM 149.007812 1571609696.7510
MEM 149.007812 1571609696.8510
MEM 149.007812 1571609696.9520
MEM 149.007812 1571609697.0520
MEM 149.007812 1571609697.1520
MEM 149.007812 1571609697.2520
MEM 149.007812 1571609697.3530
MEM 149.007812 1571609697.4530
MEM 149.007812 1571609697.5540
MEM 149.007812 1571609697.6540
MEM 149.007812 1571609697.7540
MEM 149.007812 1571609697.8550
MEM 149.007812 1571609697.9560
MEM 149.007812 1571609698.0560
MEM 149.007812 1571609698.1570
MEM 149.007812 1571609698.2570
MEM 149.007812 1571609698.3580
MEM 149.007812 1571609698.4580
MEM 149.007812 1571609698.5580
MEM 149.007812 1571609698.6590
MEM 149.007812 1571609698.7590
MEM 149.007812 1571609698.8600
MEM 149.007812 1571609698.9600
MEM 149.007812 1571609699.0600
MEM 149.007812 1571609699.1600
MEM 149.007812 1571609699.2610
MEM 149.007812 1571609699.3610
MEM 149.007812 1571609699.4610
MEM 149.007812 1571609699.5610
MEM 149.007812 1571609699.6620
MEM 149.007812 1571609699.7620
